Category,Action_Title,Action_Date,Ritual,Ritual_Date,Ritual_Lag,Holiday,Holiday_Date,Holiday_Lag
Tech_Events,"Palantir Techs., Inc., 203 A.3d 738, 759 n.97. (Del. 2019), citing Jill E ... at **6–7 (noting settl",2021-11-24,Sanhedrin Convocation,2024-09-17 00:00:00.000000,1028,Halloween,2021-10-31,24
Tech_Events,It previously hit the tech giant with a €4.2 billion fine in 2018 for anticompetitive behavior in th,2025-09-08,Temple Mount Foundation Stone Laying,2025-08-26 00:35:18.348834,12,Halloween,2025-10-31,53
Tech_Events,"Palantir Technologies Inc., et al., Case No. 1:22-cv-02893, respectively, naming the Company and cer",2024-11-04,Papal Extraordinary Consistory,2024-10-07 00:00:00.000000,28,Halloween,2024-10-31,4
Tech_Events,Google Public Sector has been awarded a $200 million-ceiling contract to support the US Department o,2025-07-14,Red Heifer Ceremony,2025-07-01 00:00:00.000000,13,Easter,2025-04-20,85
Tech_Events,"GSA, Google Announce Transformative 'Gemini for Government' OneGov Agreement. Latest OneGov deal del",2025-08-21,Temple Mount Foundation Stone Laying,2025-08-26 00:35:18.348834,5,Halloween,2025-10-31,71
Tech_Events,The five-year contract for Google's Workspace software suite has a ceiling of $89 million.,2025-10-29,Temple Mount Foundation Stone Laying,2025-10-25 00:35:18.348915,3,Halloween,2025-10-31,2
Tech_Events,View a summary page of this 2024 CONTRACT to GOOGLE LLC from the Department of Agriculture.,2025-07-31,Grand Mufti Al-Aqsa Declaration,2025-08-06 00:00:00.000000,6,Halloween,2025-10-31,92
Tech_Events,"[London, UK] – [September 12th] – Google Cloud today announced it has been awarded a £400M contract ",2025-09-11,Sanhedrin Convocation,2025-09-22 00:00:00.000000,11,Halloween,2025-10-31,50
Tech_Events,"OpenAI, Alphabet's Google , Anthropic and Elon Musk's AI firm xAI have won contracts of up to $200 m",2025-07-14,Red Heifer Ceremony,2025-07-01 00:00:00.000000,13,Easter,2025-04-20,85
Tech_Events,Agencies across the federal government will now be able to buy certain artificial intelligence produ,2025-08-05,Grand Mufti Al-Aqsa Declaration,2025-08-06 00:00:00.000000,1,Halloween,2025-10-31,87
Tech_Events,Google will offer Workspace to every federal agency at a temporary price reduction of 71% off of the,2025-04-10,Grand Mufti Al-Aqsa Declaration,2025-04-21 00:00:00.000000,11,Easter,2025-04-20,10
Tech_Events,Project Nimbus is a controversial $1.2 billion cloud computing and AI agreement between the Israeli ,2024-04-12,Sanhedrin Convocation,2024-09-17 00:00:00.000000,158,Easter,2024-03-31,12
Tech_Events,Google Public Sector helps government agencies and educational institutions improve services for eve,2025-12-10,Evangelical Temple Delegation,2025-12-10 00:35:18.349925,0,Christmas,2025-12-25,15
Tech_Events,The War Department announced the launch of Google Cloud's Gemini for Government as the first of seve,2025-12-09,Evangelical Temple Delegation,2025-12-10 00:35:18.349925,1,Christmas,2025-12-25,16
Tech_Events,"Google has discarded its self-imposed ban on using AI in weapons, a step that simultaneously drew pr",2025-02-06,Papal Extraordinary Consistory,2025-03-07 00:00:00.000000,29,St. Patrick's Day,2025-03-17,39
Tech_Events,Google has won a contract valued up to $200 million with the US Department of Defense's (DoD) Chief ,2025-07-15,Red Heifer Ceremony,2025-07-01 00:00:00.000000,14,Easter,2025-04-20,86
Tech_Events,"Pentagon rolls out GenAI platform to all personnel, using Google's Gemini. Other “frontier AI capabi",2025-12-09,Evangelical Temple Delegation,2025-12-10 00:35:18.349925,1,Christmas,2025-12-25,16
Tech_Events,Google Gemini to support 3 million US defense staff as Pentagon launches GenAI.mil ... The US defens,2025-12-10,Evangelical Temple Delegation,2025-12-10 00:35:18.349925,0,Christmas,2025-12-25,15
Tech_Events,"The Pentagon launched GenAI.mil, a military AI platform powered by Google Gemini, giving over 3 mill",2025-12-09,Evangelical Temple Delegation,2025-12-10 00:35:18.349925,1,Christmas,2025-12-25,16
Tech_Events,The U.S. Department of Defense on Monday said it's granting contract awards of up to $200 million fo,2025-07-14,Red Heifer Ceremony,2025-07-01 00:00:00.000000,13,Easter,2025-04-20,85
Tech_Events,"Google provides cloud computing services to the Israeli Ministry of Defense, and the tech giant has ",2024-04-12,Sanhedrin Convocation,2024-09-17 00:00:00.000000,158,Easter,2024-03-31,12
Tech_Events,Attorney General Ken Paxton announced that Google has signed the historic $1.375 billion settlement ,2025-10-31,Temple Mount Foundation Stone Laying,2025-11-05 00:00:00.000000,5,Halloween,2025-10-31,0
Tech_Events,The ruling in the Google antitrust trial has led to a host of hard-to-answer questions about the fut,2025-09-19,Sanhedrin Convocation,2025-09-22 00:00:00.000000,3,Halloween,2025-10-31,42
Tech_Events,"In the closely watched class action Rodriguez et al. v. Google LLC, a federal jury in the Northern D",2025-09-05,Temple Mount Foundation Stone Laying,2025-08-26 00:35:18.348834,9,Halloween,2025-10-31,56
Tech_Events,California Attorney General Rob Bonta today announced a $93 million settlement with Google resolving,2023-09-14,Sanhedrin Convocation,2024-09-17 00:00:00.000000,369,Halloween,2023-10-31,47
Tech_Events,"[San Francisco, CA] – A federal jury yesterday awarded a $425651947 verdict to multiple classes of a",2025-09-04,Temple Mount Foundation Stone Laying,2025-08-26 00:35:18.348834,8,Halloween,2025-10-31,57
Tech_Events,Mark MacCarthy discusses the privacy considerations of the Justice Department's proposed data access,2025-06-12,Grand Mufti Al-Aqsa Declaration,2025-06-18 00:00:00.000000,6,Easter,2025-04-20,53
Tech_Events,"Background information. Date of decision: September 1st, 2025; National case; Controller: GOOGLE IRE",2025-09-04,Temple Mount Foundation Stone Laying,2025-08-26 00:35:18.348834,8,Halloween,2025-10-31,57
Tech_Events,"In 2025, Google faced two major crises: a large-scale security incident and a federal jury verdict h",2025-09-18,Sanhedrin Convocation,2025-09-22 00:00:00.000000,4,Halloween,2025-10-31,43
Tech_Events,"The court found that Google possessed monopoly power in both the ""general search"" and ""general searc",2025-04-15,Grand Mufti Al-Aqsa Declaration,2025-04-21 00:00:00.000000,6,Easter,2025-04-20,5
Tech_Events,"Google's parent company announced December 22, 2025, a definitive agreement to acquire Intersect for",2025-12-22,Papal Extraordinary Consistory,2025-12-23 00:35:18.349443,1,Christmas,2025-12-25,3
Tech_Events,Google signed a definitive agreement to acquire Wiz. This deal will make it easier for companies to ,2025-03-18,Papal Extraordinary Consistory,2025-03-07 00:00:00.000000,11,St. Patrick's Day,2025-03-17,1
Tech_Events,"Of Google's current holdings, the largest acquisition deal was Nest for $3.2 billion. Here are Googl",2021-08-26,Sanhedrin Convocation,2024-09-17 00:00:00.000000,1118,Halloween,2021-10-31,66
Tech_Events,Google's $33B acquisition of cloud security firm Wiz is its largest acquisition to date. See the res,2025-03-20,Papal Extraordinary Consistory,2025-03-07 00:00:00.000000,13,St. Patrick's Day,2025-03-17,3
Tech_Events,"Today, the Justice Department's Antitrust Division won significant remedies in its monopolization ca",2025-09-02,Temple Mount Foundation Stone Laying,2025-08-26 00:35:18.348834,6,Halloween,2025-10-31,59
Tech_Events,The European Commission has fined Google €2.95 billion for breaching EU antitrust rules by distortin,2025-09-04,Temple Mount Foundation Stone Laying,2025-08-26 00:35:18.348834,8,Halloween,2025-10-31,57
Tech_Events,The settlement money will automatically be deposited into customers' PayPal or Venmo accounts using ,2025-12-10,Evangelical Temple Delegation,2025-12-10 00:35:18.349925,0,Christmas,2025-12-25,15
Tech_Events,Google will pay $700 million to resolve an antitrust lawsuit involving the Google Play store. The la,2023-12-19,Sanhedrin Convocation,2024-09-17 00:00:00.000000,273,Christmas,2023-12-25,6
Tech_Events,United States v. Google LLC is a federal antitrust case brought by the United States Department of J,2023-10-04,Sanhedrin Convocation,2024-09-17 00:00:00.000000,349,Halloween,2023-10-31,27
Tech_Events,Google and Epic Games are proposing to settle a 2020 antitrust lawsuit filed by the video game maker,2025-11-05,Temple Mount Foundation Stone Laying,2025-11-05 00:00:00.000000,0,Halloween,2025-10-31,5
Tech_Events,"In April 2017, Google reached a settlement with Russia's Federal Antimonopoly Service for $7.8 milli",2020-01-22,Sanhedrin Convocation,2024-09-17 00:00:00.000000,1700,Christmas,2019-12-25,28
Tech_Events,"If you bought Google Display Ads since May 2016, you could be owed money. Find out how to take actio",2025-04-18,Grand Mufti Al-Aqsa Declaration,2025-04-21 00:00:00.000000,3,Easter,2025-04-20,2
Tech_Events,"GSA secures landmark agreement with Microsoft to enhance federal IT acquisition · Establish, improve",2025-01-15,Sanhedrin Convocation,2024-12-29 00:00:00.000000,17,Christmas,2024-12-25,21
Tech_Events,Microsoft Federal Contract Vehicles. Meet modern mission needs with the latest insights and examples,2024-08-15,Sanhedrin Convocation,2024-09-17 00:00:00.000000,33,Halloween,2024-10-31,77
Tech_Events,Microsoft has won a $10 billion US Government contract to provide the military with cloud services v,2019-10-30,Sanhedrin Convocation,2024-09-17 00:00:00.000000,1784,Halloween,2019-10-31,1
Tech_Events,View a summary page of this 2022 CONTRACT to MICROSOFT CORPORATION from the Department of Defense.,2022-09-26,Sanhedrin Convocation,2024-09-17 00:00:00.000000,722,Halloween,2022-10-31,35
Tech_Events,The recent announcement by the US Department of Defense (DoD) selecting Microsoft among the cloud se,2022-12-08,Sanhedrin Convocation,2024-09-17 00:00:00.000000,649,Christmas,2022-12-25,17
Tech_Events,"Multi-Billion Dollar GSA OneGov Agreement with Microsoft Brings Steep Discounts for Microsoft 365, C",2025-09-02,Temple Mount Foundation Stone Laying,2025-08-26 00:35:18.348834,6,Halloween,2025-10-31,59
Tech_Events,Microsoft has agreed to give the U.S. General Services Administration $3.1 billion in potential savi,2025-09-02,Temple Mount Foundation Stone Laying,2025-08-26 00:35:18.348834,6,Halloween,2025-10-31,59
Tech_Events,"Today, Microsoft and the US General Services Administration (GSA) announced a comprehensive agreemen",2025-09-02,Temple Mount Foundation Stone Laying,2025-08-26 00:35:18.348834,6,Halloween,2025-10-31,59
Tech_Events,This agreement follows various Microsoft challenges with cybersecurity in its work with the federal ,2025-01-17,Sanhedrin Convocation,2024-12-29 00:00:00.000000,19,Christmas,2024-12-25,23
Tech_Events,... Microsoft's proposal continues to represent the best value to the Government. The JEDI Cloud con,2020-09-04,Sanhedrin Convocation,2024-09-17 00:00:00.000000,1474,Halloween,2020-10-31,57
Tech_Events,This new agreement brings Microsoft and Anduril closer together to maximize their unique expertise i,2025-02-11,Papal Extraordinary Consistory,2025-03-07 00:00:00.000000,24,St. Patrick's Day,2025-03-17,34
Tech_Events,"During the Gaza offensive, Microsoft engineers provided support to IDF intelligence units such as Un",2025-01-23,Sanhedrin Convocation,2024-12-29 00:00:00.000000,25,Christmas,2024-12-25,29
Tech_Events,I want to let you know that Microsoft has ceased and disabled a set of services to a unit within the,2025-09-25,Sanhedrin Convocation,2025-09-25 00:35:18.349040,0,Halloween,2025-10-31,36
Tech_Events,"Microsoft will deliver to the U.S. Army more than 120,000 devices based on its HoloLens augmented re",2021-03-31,Sanhedrin Convocation,2024-09-17 00:00:00.000000,1266,Easter,2021-04-04,4
Tech_Events,While the RFI doesn't guarantee the service will recompete its current 10-year production contract w,2025-01-22,Sanhedrin Convocation,2024-12-29 00:00:00.000000,24,Christmas,2024-12-25,28
Tech_Events,Microsoft has secured a firm-fixed-price contract valued at $69.5 million from the US Army for the J,2024-12-27,Sanhedrin Convocation,2024-12-29 00:00:00.000000,2,Christmas,2024-12-25,2
Tech_Events,"The contract could be worth up to $21.88 billion over 10 years, a Microsoft spokesman told Reuters. ",2021-04-01,Sanhedrin Convocation,2024-09-17 00:00:00.000000,1265,Easter,2021-04-04,3
Tech_Events,We have found no evidence to date that Microsoft's Azure and AI technologies have been used to targe,2025-05-15,Sanhedrin Convocation,2025-05-28 00:35:18.349250,13,Easter,2025-04-20,25
Tech_Events,Microsoft has terminated the Israeli military's access to technology it used to operate a powerful s,2025-09-25,Sanhedrin Convocation,2025-09-25 00:35:18.349040,0,Halloween,2025-10-31,36
Tech_Events,Microsoft will pay $20 million to settle Federal Trade Commission charges that it violated the Child,2023-06-05,Sanhedrin Convocation,2024-09-17 00:00:00.000000,470,Easter,2023-04-09,57
Tech_Events,This misconfiguration resulted in the potential for unauthenticated access to some business transact,2022-10-19,Sanhedrin Convocation,2024-09-17 00:00:00.000000,699,Halloween,2022-10-31,12
Tech_Events,The United States has resolved a case against Microsoft Corp. regarding its practices for collecting,2023-06-12,Sanhedrin Convocation,2024-09-17 00:00:00.000000,463,Easter,2023-04-09,64
Tech_Events,"Microsoft's AI research team, while publishing a bucket of open-source training data on GitHub, acci",2023-09-18,Sanhedrin Convocation,2024-09-17 00:00:00.000000,365,Halloween,2023-10-31,43
Tech_Events,"On July 19, 2025, Microsoft Security Response Center (MSRC) published a blog addressing active attac",2025-07-22,Grand Mufti Al-Aqsa Declaration,2025-08-06 00:00:00.000000,15,Easter,2025-04-20,93
Tech_Events,"On September 24, 2022 SOCRadar detected a misconfigured public bucket where Microsoft stored 2.4 TB ",2022-10-26,Sanhedrin Convocation,2024-09-17 00:00:00.000000,692,Halloween,2022-10-31,5
Tech_Events,"Microsoft will acquire Activision Blizzard for $95.00 per share, in an all-cash transaction valued a",2022-01-18,Sanhedrin Convocation,2024-09-17 00:00:00.000000,973,Christmas,2021-12-25,24
Tech_Events,"Microsoft acquired Nuance, a healthcare-focused cloud and AI software company, for $56 per share (a ",2023-10-23,Sanhedrin Convocation,2024-09-17 00:00:00.000000,330,Halloween,2023-10-31,8
Tech_Events,"A year and two days ago, on Oct. 13, 2023, Microsoft completed its acquisition of Activision Blizzar",2024-10-15,Papal Extraordinary Consistory,2024-10-07 00:00:00.000000,8,Halloween,2024-10-31,16
Tech_Events,"April 21, 2021: Microsoft's decision to acquire speech-recognition firm Nuance Communications for $1",2024-09-24,Sanhedrin Convocation,2024-09-17 00:00:00.000000,7,Halloween,2024-10-31,37
Tech_Events,"Explore every Microsoft acquisition since 1986, including strategic deals like GitHub, Skype, and Ac",2025-07-15,Red Heifer Ceremony,2025-07-01 00:00:00.000000,14,Easter,2025-04-20,86
Tech_Events,Microsoft's agreement to pay almost $69 billion for Activision Blizzard marks the highest price ever,2022-01-18,Sanhedrin Convocation,2024-09-17 00:00:00.000000,973,Christmas,2021-12-25,24
Tech_Events,"Microsoft's $69 Billion Acquisition of Activision is Unlawful · Has acquired around 25 studios, incl",2023-06-28,Sanhedrin Convocation,2024-09-17 00:00:00.000000,447,Easter,2023-04-09,80
Tech_Events,Microsoft Buys LinkedIn (2016) - $26 Billion. Even bigger than Facebook's purchase of WhatsApp is Mi,2021-05-30,Sanhedrin Convocation,2024-09-17 00:00:00.000000,1206,Easter,2021-04-04,56
Tech_Events,Microsoft acquired Activision Blizzard for $68.7 billion in 2024. The purchase brought major gaming ,2023-12-14,Sanhedrin Convocation,2024-09-17 00:00:00.000000,278,Christmas,2023-12-25,11
Tech_Events,The EU agreed to accept Microsoft's commitments on Teams and said they are are now legally binding u,2025-09-12,Sanhedrin Convocation,2025-09-22 00:00:00.000000,10,Halloween,2025-10-31,49
Tech_Events,Microsoft avoided a potentially hefty EU antitrust fine by promising reduced prices for Office produ,2025-09-12,Sanhedrin Convocation,2025-09-22 00:00:00.000000,10,Halloween,2025-10-31,49
Tech_Events,Microsoft and the European Union have reportedly reached a settlement in which the tech giant will a,2025-09-04,Temple Mount Foundation Stone Laying,2025-08-26 00:35:18.348834,8,Halloween,2025-10-31,57
Tech_Events,Failure to comply could result in a fine of up to 10% of Microsoft's worldwide revenue. While the pr,2025-09-12,Sanhedrin Convocation,2025-09-22 00:00:00.000000,10,Halloween,2025-10-31,49
Tech_Events,It's unlikely Microsoft's US customers will feel a direct impact from these investigations and subse,2022-12-15,Sanhedrin Convocation,2024-09-17 00:00:00.000000,642,Christmas,2022-12-25,10
Tech_Events,"""Microsoft loses EU antitrust fine appeal"". The Guardian. London. Retrieved ... Microsoft and EU set",2021-02-17,Sanhedrin Convocation,2024-09-17 00:00:00.000000,1308,St. Patrick's Day,2021-03-17,28
Tech_Events,"The eventual settlement between the DOJ and Microsoft was ""effective in opening the door to new comp",2025-04-24,Grand Mufti Al-Aqsa Declaration,2025-04-21 00:00:00.000000,3,Easter,2025-04-20,4
Tech_Events,Microsoft Settles EU Antitrust Probe Over Teams After Officials Accept Concessions · The commitments,2025-09-12,Sanhedrin Convocation,2025-09-22 00:00:00.000000,10,Halloween,2025-10-31,49
Tech_Events,"With today's decision, we make binding for seven years or more Microsoft's commitments to put an end",2025-09-11,Sanhedrin Convocation,2025-09-22 00:00:00.000000,11,Halloween,2025-10-31,50
Tech_Events,Top Amazon AWS executive on the outlook for generative AI. watch now. VIDEO4:1604:16. Top Amazon AWS,2025-08-07,Grand Mufti Al-Aqsa Declaration,2025-08-07 00:00:00.000000,0,Halloween,2025-10-31,85
Tech_Events,The investment will include nearly 1.3 gigawatts of new data center capacity for Amazon's AWS Top Se,2025-11-24,Evangelical Temple Delegation,2025-11-27 00:00:00.000000,3,Halloween,2025-10-31,24
Tech_Events,"(c) If the applicable AWS Contracting Party is Amazon AWS Serviços Brasil Ltda., the parties agree t",2025-09-09,Temple Mount Foundation Stone Laying,2025-08-26 00:35:18.348834,13,Halloween,2025-10-31,52
Tech_Events,"Amazon's AWS is offering $1 billion discount to the GSA, supporting Trump-era efforts to modernize f",2025-08-07,Grand Mufti Al-Aqsa Declaration,2025-08-07 00:00:00.000000,0,Halloween,2025-10-31,85
Tech_Events,"Amazon AWS has five data centers across Israel, built on Palestinian ... In 2021, Amazon, in partner",2025-09-01,Temple Mount Foundation Stone Laying,2025-08-26 00:35:18.348834,5,Halloween,2025-10-31,60
Tech_Events,"The joint investment in AI infrastructure, AWS services, and AI training and talent development will",2025-05-13,Sanhedrin Convocation,2025-05-28 00:35:18.349250,15,Easter,2025-04-20,23
Tech_Events,"In 2022 Amazon shared a $9 billion contract from the United States Department ... ""Tableau CEO lured",2025-10-30,Temple Mount Foundation Stone Laying,2025-10-25 00:35:18.348915,4,Halloween,2025-10-31,1
Tech_Events,OpenAI has signed a $38bn (£29bn) deal to use Amazon infrastructure to operate its artificial intell,2025-11-03,Temple Mount Foundation Stone Laying,2025-11-05 00:00:00.000000,2,Halloween,2025-10-31,3
Tech_Events,Amazon will launch the AWS Secret-West Region to expand support for classified government workloads ,2025-06-11,Grand Mufti Al-Aqsa Declaration,2025-06-18 00:00:00.000000,7,Easter,2025-04-20,52
Tech_Events,"The breach was discovered on December 17, 2025, when Amazon's AWS GuardDuty security team issued a w",2025-12-17,Papal Extraordinary Consistory,2025-12-17 00:35:18.349700,0,Christmas,2025-12-25,8
Tech_Events,"For the latest study, the researchers first searched the Internet for Amazon AWS S3 buckets referenc",2025-02-05,Papal Extraordinary Consistory,2025-03-07 00:00:00.000000,30,St. Patrick's Day,2025-03-17,40
Tech_Events,"According to Amazon, AWS is now back online as of 3pm on Monday, but there remains a “backlog of mes",2025-10-21,Temple Mount Foundation Stone Laying,2025-10-25 00:35:18.348915,4,Halloween,2025-10-31,10
Tech_Events,"... Amazon AWS S3 storage bucket, Cybernews reports. More files are being continuously added to the ",2025-01-09,Sanhedrin Convocation,2024-12-29 00:00:00.000000,11,Christmas,2024-12-25,15
Tech_Events,It has only been a matter of weeks since users of Amazon's AWS cloud service were warned about a ran,2025-01-29,Sanhedrin Convocation,2024-12-29 00:00:00.000000,31,Christmas,2024-12-25,35
Tech_Events,"Amazon AWS Outage Reveals Tech Vulnerabilities and Provider Risks ; New UEFI Flaw Exposes ASRock, AS",2025-10-22,Temple Mount Foundation Stone Laying,2025-10-25 00:35:18.348915,3,Halloween,2025-10-31,9
Tech_Events,"Amazon AWS Cloud Data Leak: Thousands of US Military, Intelligence Files Exposed ... TigerSwan CEO J",2017-09-05,Temple Mount Foundation Stone Laying,2014-05-02 00:00:00.000000,1222,Halloween,2017-10-31,56
Tech_Events,The company confirmed that a DNS resolution problem affecting regional DynamoDB service endpoints tr,2025-10-24,Temple Mount Foundation Stone Laying,2025-10-25 00:35:18.348915,1,Halloween,2025-10-31,7
Tech_Events,"According to a statement from Amazon, AWS “reported increased error rates for multiple services” beg",2025-10-20,Temple Mount Foundation Stone Laying,2025-10-25 00:35:18.348915,5,Halloween,2025-10-31,11
Tech_Events,"... Amazon AWS S3 storage bucket, Cybernews reports. Cybernews researchers said more files are being",2025-01-09,Sanhedrin Convocation,2024-12-29 00:00:00.000000,11,Christmas,2024-12-25,15
Tech_Events,Amazon AWS Cloud Partner Mergers and Acquisitions: 28 Buyouts Listed ... January 2019: Amazon acquir,2020-11-17,Sanhedrin Convocation,2024-09-17 00:00:00.000000,1400,Halloween,2020-10-31,17
Tech_Events,"Customer reviews, 1-Click shopping, personalized recommendations, Prime, Fulfillment by Amazon, AWS,",2024-11-22,Papal Extraordinary Consistory,2024-12-06 00:00:00.000000,14,Halloween,2024-10-31,22
Tech_Events,"LONDON, 3 December 2024 — TP ICAP Group (LON: TCAP) ... Customer reviews, 1-Click shopping, personal",2024-12-03,Papal Extraordinary Consistory,2024-12-06 00:00:00.000000,3,Christmas,2024-12-25,22
Tech_Events,"Acquisitions, Mergers and Takeovers · Banking ... Customer reviews, 1-Click shopping, personalized r",2022-08-05,Sanhedrin Convocation,2024-09-17 00:00:00.000000,774,Halloween,2022-10-31,87
Tech_Events,"PROOF OF CLAIM. On June 26, 2025 and July 30, 2025, respectively, the Court in this case granted fin",2025-07-30,Grand Mufti Al-Aqsa Declaration,2025-08-06 00:00:00.000000,7,Halloween,2025-10-31,93
Tech_Events,"The antitrust claims have been settled for (a) aggregate cash payment totaling $82,500,000 (the “Set",2025-09-17,Sanhedrin Convocation,2025-09-22 00:00:00.000000,5,Halloween,2025-10-31,44
Tech_Events,stolen by a malicious criminal hacker from Amazon's AWS cloud where Capital One stored this informat,2022-06-16,Sanhedrin Convocation,2024-09-17 00:00:00.000000,824,Easter,2022-04-17,60
Tech_Events,"Customers using Amazon's AWS, Google Cloud Platform (GCP), or Alibaba Cloud, were charged higher lic",2024-12-03,Papal Extraordinary Consistory,2024-12-06 00:00:00.000000,3,Christmas,2024-12-25,22
Tech_Events,"... Amazon's AWS cloud. In June 2018, Amazon employees signed a letter ... Amazon faced a class-acti",2025-08-30,Temple Mount Foundation Stone Laying,2025-08-26 00:35:18.348834,3,Halloween,2025-10-31,62
Tech_Events,A federal court authorized this Notice. This is not a solicitation from a lawyer. •. The Court has p,2024-09-26,Sanhedrin Convocation,2024-09-17 00:00:00.000000,9,Halloween,2024-10-31,35
Tech_Events,"... antitrust lawsuit, and an EPA settlement over hazardous waste violations. ... Amazon's AWS conti",2025-11-25,Evangelical Temple Delegation,2025-11-27 00:00:00.000000,2,Halloween,2025-10-31,25
Tech_Events,"GSA's OneGov initiative now includes Meta's open source AI models, facilitating and supporting AI ad",2025-09-22,Sanhedrin Convocation,2025-09-22 00:00:00.000000,0,Halloween,2025-10-31,39
Tech_Events,The US General Services Administration (GSA) announced an initiative with Meta that supports the gov,2025-09-22,Sanhedrin Convocation,2025-09-22 00:00:00.000000,0,Halloween,2025-10-31,39
Tech_Events,Meta's Reality Labs lost $4.2 billion in Q1 2025 and has flushed away similar sums – between $1.83 b,2025-05-30,Sanhedrin Convocation,2025-05-28 00:35:18.349250,1,Easter,2025-04-20,40
Tech_Events,"For Meta, the partnership represents a significant expansion into support for U.S. government techno",2025-05-28,Sanhedrin Convocation,2025-05-28 00:35:18.349250,0,Easter,2025-04-20,38
Tech_Events,Meta CEO Mark Zuckerberg has unveiled plans to invest “hundreds of billions of dollars” into AI comp,2025-07-17,Red Heifer Ceremony,2025-07-01 00:00:00.000000,16,Easter,2025-04-20,88
